"","chrom","end","top1","top2","top3","top1_add","top2_add","top3_add"
"675","scaffold-ma2",25000000,0.553308952911732,0.222175070392488,0.224515976695779,0.553308952911732,0.775484023304221,1
"676","scaffold-ma2",25500000,0.608593308526488,0.0679153198632513,0.323491371610261,0.608593308526488,0.676508628389739,1
"677","scaffold-ma2",26000000,0.606232250555413,0.0629072217496499,0.330860527694937,0.606232250555413,0.669139472305063,1
"678","scaffold-ma2",26500000,0.769784979008307,0.11139311411355,0.118821906878143,0.769784979008307,0.881178093121857,1
"679","scaffold-ma2",27000000,0.622770173051402,0.218945149358645,0.158284677589953,0.622770173051402,0.841715322410047,1
"680","scaffold-ma2",27500000,0.568578417328847,0.0280197058604375,0.403401876810715,0.568578417328847,0.596598123189285,1
"681","scaffold-ma2",28000000,0.53309693201188,0.257806793689075,0.209096274299045,0.53309693201188,0.790903725700955,1
"682","scaffold-ma2",28500000,0.822766329883532,0.0987686238581351,0.0784650462583328,0.822766329883532,0.921534953741667,1
"683","scaffold-ma2",29000000,0.685921743641163,0.141743883218094,0.172334373140743,0.685921743641163,0.827665626859257,1
"684","scaffold-ma2",29500000,0.553041562803632,0.149890685271804,0.297067751924564,0.553041562803632,0.702932248075436,1
"685","scaffold-ma2",30000000,0.408757150099344,0.199197721144881,0.392045128755776,0.408757150099344,0.607954871244224,1
"686","scaffold-ma2",30500000,0.748284570932114,0,0.251715429067886,0.748284570932114,0.748284570932114,1
"687","scaffold-ma2",31000000,0.777722859664494,0.0848923618980996,0.137384778437406,0.777722859664494,0.862615221562594,1
"688","scaffold-ma2",31500000,0.480480646189129,0.28716580917134,0.232353544639531,0.480480646189129,0.767646455360469,1
"689","scaffold-ma2",32000000,0.726959282211666,0.0988833775935915,0.174157340194743,0.726959282211666,0.825842659805257,1
"690","scaffold-ma2",32500000,0.71623758770728,0.130005183713408,0.153757228579312,0.71623758770728,0.846242771420688,1
"691","scaffold-ma2",33000000,0.353658288854696,0.439444738444153,0.20689697270115,0.353658288854696,0.79310302729885,1
"692","scaffold-ma2",33500000,0.69791673203595,0.0683701144544747,0.233713153509575,0.69791673203595,0.766286846490425,1
"693","scaffold-ma2",34000000,0.294630438112501,0.252747680859085,0.452621881028414,0.294630438112501,0.547378118971586,1
"694","scaffold-ma2",34500000,0.137620580937991,0.384732039913431,0.477647379148579,0.137620580937991,0.522352620851421,1
"695","scaffold-ma2",35000000,0.207779605508558,0.39658646088581,0.395633933605633,0.207779605508558,0.604366066394367,1
"696","scaffold-ma2",35500000,0.389039658003041,0.325832290818666,0.285128051178293,0.389039658003041,0.714871948821707,1
"697","scaffold-ma2",36000000,0.56533288460028,0.209990876754444,0.224676238645276,0.56533288460028,0.775323761354724,1
"698","scaffold-ma2",36500000,0.620591431479114,0.0865835657355876,0.292825002785298,0.620591431479114,0.707174997214702,1
"699","scaffold-ma2",37000000,0.466619666840516,0.0268563015111278,0.506524031648356,0.466619666840516,0.493475968351644,1
"700","scaffold-ma2",37500000,0.45461620430673,0.480124949505039,0.0652588461882309,0.45461620430673,0.934741153811769,1
"701","scaffold-ma2",38000000,0.861236158641129,0.00488451030826785,0.133879331050603,0.861236158641129,0.866120668949397,1
"702","scaffold-ma2",38500000,0.622414743188256,0.346854544025317,0.0307307127864276,0.622414743188256,0.969269287213572,1
"703","scaffold-ma2",39000000,0.553372336385442,0.300094508598879,0.146533155015679,0.553372336385442,0.853466844984321,1
"704","scaffold-ma2",39500000,0.561505718014626,0.207317353865669,0.231176928119705,0.561505718014626,0.768823071880295,1
"705","scaffold-ma2",40000000,0.809394229491895,0.10928965137757,0.0813161191305343,0.809394229491895,0.918683880869466,1
"706","scaffold-ma2",40500000,0.643382779232209,0.0317132519377825,0.324903968830009,0.643382779232209,0.675096031169991,1
"707","scaffold-ma2",41000000,0.545392855131226,0.250407279140111,0.204199865728663,0.545392855131226,0.795800134271337,1
"708","scaffold-ma2",41500000,0.546257459819872,0.247039010735042,0.206703529445086,0.546257459819872,0.793296470554914,1
"709","scaffold-ma2",42000000,0.806616720717585,0.0313417382611262,0.162041541021289,0.806616720717585,0.837958458978711,1
"710","scaffold-ma2",42500000,0.875152886218783,0.00952271599781977,0.115324397783397,0.875152886218783,0.884675602216603,1
"711","scaffold-ma2",43000000,0.330875920463354,0.30796305330121,0.361161026235436,0.330875920463354,0.638838973764565,1
"712","scaffold-ma2",43500000,0.533921966925454,0.0458776948322775,0.420200338242269,0.533921966925454,0.579799661757731,1
"713","scaffold-ma2",44000000,0.385986222125247,0.0497127725198481,0.564301005354905,0.385986222125247,0.435698994645095,1
"714","scaffold-ma2",44500000,0.699971566155483,0.0934584139516722,0.206570019892845,0.699971566155483,0.793429980107155,1
"715","scaffold-ma2",45000000,0.360457955190119,0.299778403802682,0.339763641007199,0.360457955190119,0.660236358992801,1
"716","scaffold-ma2",45500000,0.638816809856206,0.163050034187149,0.198133155956645,0.638816809856206,0.801866844043355,1
"717","scaffold-ma2",46000000,0.589616562334368,0.142345868475448,0.268037569190184,0.589616562334368,0.731962430809816,1
"718","scaffold-ma2",46500000,0.715955065776199,0.0863632637346889,0.197681670489112,0.715955065776199,0.802318329510888,1
"719","scaffold-ma2",47000000,0.439142418443159,0.234929688423096,0.325927893133746,0.439142418443159,0.674072106866254,1
"720","scaffold-ma2",47500000,0.436600842718379,0.161504411813617,0.401894745468003,0.436600842718379,0.598105254531997,1
"721","scaffold-ma2",48000000,0.402358507469527,0.331039435695142,0.266602056835331,0.402358507469527,0.733397943164669,1
"722","scaffold-ma2",48500000,0.395325745359066,0.286406814693459,0.318267439947475,0.395325745359066,0.681732560052525,1
"723","scaffold-ma2",49000000,0.23644396987376,0.387871684880692,0.375684345245547,0.23644396987376,0.624315654754453,1
"724","scaffold-ma2",49500000,0.659571245099116,0.239150293500066,0.101278461400818,0.659571245099116,0.898721538599182,1
"725","scaffold-ma2",50000000,0.690800262538146,0.0569286619090947,0.252271075552759,0.690800262538146,0.747728924447241,1
"726","scaffold-ma2",50500000,0.327688310871241,0.357511852594677,0.314799836534082,0.327688310871241,0.685200163465918,1
"727","scaffold-ma2",51000000,0.334180381728911,0.20164508532929,0.464174532941799,0.334180381728911,0.535825467058202,1
"728","scaffold-ma2",51500000,0.418252434758757,0.230061241725497,0.351686323515747,0.418252434758757,0.648313676484254,1
"729","scaffold-ma2",52000000,0.631999300136926,0.127348476920058,0.240652222943016,0.631999300136926,0.759347777056984,1
"730","scaffold-ma2",52500000,0.650991636307819,0.122109779552552,0.226898584139629,0.650991636307819,0.773101415860371,1
"731","scaffold-ma2",53000000,0.683438798170543,0.170836564063827,0.14572463776563,0.683438798170543,0.854275362234371,1
"732","scaffold-ma2",53500000,0.621017940894188,0.206465691072188,0.172516368033624,0.621017940894188,0.827483631966376,1
"733","scaffold-ma2",54000000,0.54244693096041,0.291855007048416,0.165698061991174,0.54244693096041,0.834301938008826,1
"734","scaffold-ma2",54500000,0.650745475645094,0.0464409473348375,0.302813577020068,0.650745475645094,0.697186422979932,1
"735","scaffold-ma2",55000000,0.603628281250638,0.23895342189902,0.157418296850342,0.603628281250638,0.842581703149659,1
"736","scaffold-ma2",55500000,0.479790627939985,0.221218873934335,0.298990498125681,0.479790627939985,0.701009501874319,1
"737","scaffold-ma2",56000000,0.900994855926219,0.0929463279720304,0.00605881610175019,0.900994855926219,0.99394118389825,1
"738","scaffold-ma2",56500000,0.65163679644746,0.039687341824073,0.308675861728467,0.65163679644746,0.691324138271533,1
"739","scaffold-ma2",57000000,0.35994304619294,0.55002855463609,0.0900283991709699,0.35994304619294,0.90997160082903,1
"740","scaffold-ma2",57500000,0.820268486343546,0.102357911988675,0.0773736016677795,0.820268486343546,0.92262639833222,1
"741","scaffold-ma2",58000000,0.340307654348181,0.187375623133357,0.472316722518462,0.340307654348181,0.527683277481538,1
"742","scaffold-ma2",58500000,0.595510983184673,0.102144707666864,0.302344309148463,0.595510983184673,0.697655690851537,1
"743","scaffold-ma2",59000000,0.448865712342021,0.176804094361338,0.374330193296642,0.448865712342021,0.625669806703358,1
"744","scaffold-ma2",59500000,0.523781941928688,0.228588014061718,0.247630044009594,0.523781941928688,0.752369955990406,1
"745","scaffold-ma2",60000000,0.592549939897077,0.231201985284977,0.176248074817946,0.592549939897077,0.823751925182054,1
"746","scaffold-ma2",60500000,0.834733351475023,0.0479671076202604,0.117299540904717,0.834733351475023,0.882700459095283,1
"747","scaffold-ma2",61000000,0.551790822590954,0.103432758313274,0.344776419095772,0.551790822590954,0.655223580904228,1
"748","scaffold-ma2",61500000,0.460781858982459,0.223889914487413,0.315328226530128,0.460781858982459,0.684671773469872,1
"749","scaffold-ma2",62000000,0.380399551664619,0.164498466636758,0.455101981698624,0.380399551664619,0.544898018301376,1
"750","scaffold-ma2",62500000,0.511894796188348,0.102689126719567,0.385416077092085,0.511894796188348,0.614583922907915,1
"751","scaffold-ma2",63000000,0.741501631994563,0.10331515367828,0.155183214327157,0.741501631994563,0.844816785672843,1
"752","scaffold-ma2",63500000,0.853940809335933,0.101392093306843,0.0446670973572238,0.853940809335933,0.955332902642776,1
"753","scaffold-ma2",64000000,0.8405549625126,0.0852997743186544,0.0741452631687453,0.8405549625126,0.925854736831255,1
"754","scaffold-ma2",64500000,0.565919705844897,0.167630346525129,0.266449947629974,0.565919705844897,0.733550052370026,1
"755","scaffold-ma2",65000000,0.466421323773149,0.261765607393143,0.271813068833708,0.466421323773149,0.728186931166292,1
"756","scaffold-ma2",65500000,0.620453581727041,0.0330626819855544,0.346483736287405,0.620453581727041,0.653516263712595,1
"757","scaffold-ma2",66000000,0.266189511651362,0.234278264085273,0.499532224263365,0.266189511651362,0.500467775736635,1
"758","scaffold-ma2",66500000,0.686923991340314,0.0066191925665773,0.306456816093109,0.686923991340314,0.693543183906891,1
"759","scaffold-ma2",67000000,0.660728837501752,0.147929277219112,0.191341885279136,0.660728837501752,0.808658114720864,1
"760","scaffold-ma2",67500000,0.591131678298788,0.0853893224263934,0.323478999274819,0.591131678298788,0.676521000725181,1
"761","scaffold-ma2",68000000,0.601834712696827,0.147923723229346,0.250241564073827,0.601834712696827,0.749758435926174,1
"762","scaffold-ma2",68500000,0.510310669081171,0.125178902525077,0.364510428393752,0.510310669081171,0.635489571606248,1
"763","scaffold-ma2",69000000,0.497526800587539,0.329001979763282,0.173471219649179,0.497526800587539,0.826528780350821,1
"764","scaffold-ma2",69500000,0.409044388920128,0.365369405324628,0.225586205755244,0.409044388920128,0.774413794244756,1
"765","scaffold-ma2",70000000,0.614057632779797,0.0560446070456809,0.329897760174523,0.614057632779797,0.670102239825477,1
"766","scaffold-ma2",70500000,0.640400480093763,0.100986142473837,0.2586133774324,0.640400480093763,0.7413866225676,1
"767","scaffold-ma2",71000000,0.542211969156875,0.114123397543267,0.343664633299858,0.542211969156875,0.656335366700142,1
"768","scaffold-ma2",71500000,0.299517800588391,0.299900524129513,0.400581675282097,0.299517800588391,0.599418324717903,1
"769","scaffold-ma2",72000000,0.691493923515424,0.199342548425433,0.109163528059143,0.691493923515424,0.890836471940857,1
"770","scaffold-ma2",72500000,0.791808406563726,0.147461474960455,0.0607301184758193,0.791808406563726,0.939269881524181,1
"771","scaffold-ma2",73000000,0.833823418516431,0.122311756124468,0.0438648253591008,0.833823418516431,0.956135174640899,1
"772","scaffold-ma2",73500000,0.581618703628946,0.260225875255806,0.158155421115248,0.581618703628946,0.841844578884752,1
"773","scaffold-ma2",74000000,0.559508356397389,0.337580703478333,0.102910940124278,0.559508356397389,0.897089059875722,1
"774","scaffold-ma2",74500000,0.420490960515298,0.379894046677339,0.199614992807363,0.420490960515298,0.800385007192637,1
"775","scaffold-ma2",75000000,0.55958839371143,0.105192408008886,0.335219198279683,0.55958839371143,0.664780801720317,1
"776","scaffold-ma2",75500000,0.665504710403336,0.238368822455652,0.0961264671410118,0.665504710403336,0.903873532858988,1
"777","scaffold-ma2",76000000,0.616813570433913,0.0866406792340638,0.296545750332024,0.616813570433913,0.703454249667976,1
"778","scaffold-ma2",76500000,0.580297935007275,0.243715782877025,0.1759862821157,0.580297935007275,0.8240137178843,1
"779","scaffold-ma2",77000000,0.791250283312912,0.170161664462321,0.0385880522247677,0.791250283312912,0.961411947775232,1
"780","scaffold-ma2",77500000,0.844451322448115,0.00413937595725622,0.151409301594628,0.844451322448115,0.848590698405372,1
"781","scaffold-ma2",78000000,0.500534525445657,0.269336123840889,0.230129350713455,0.500534525445657,0.769870649286545,1
"782","scaffold-ma2",78500000,0.468114709448466,0.305592851366095,0.22629243918544,0.468114709448466,0.77370756081456,1
"783","scaffold-ma2",79000000,0.223185471538003,0.426067991089462,0.350746537372534,0.223185471538003,0.649253462627466,1
"784","scaffold-ma2",79500000,0.374710805907839,0.458429197626476,0.166859996465684,0.374710805907839,0.833140003534316,1
"785","scaffold-ma2",80000000,0.144923739688847,0.557887074913034,0.297189185398119,0.144923739688847,0.702810814601881,1
"786","scaffold-ma2",80500000,0.420633233887958,0.32890397579511,0.250462790316932,0.420633233887958,0.749537209683068,1
"787","scaffold-ma2",81000000,0.876550668532748,0.00787151902859039,0.115577812438662,0.876550668532748,0.884422187561338,1
"788","scaffold-ma2",81500000,0.898491418227856,0.0132848111108967,0.088223770661247,0.898491418227856,0.911776229338753,1
"789","scaffold-ma2",82000000,0.747022553275016,0.0949696073654519,0.158007839359533,0.747022553275016,0.841992160640467,1
"790","scaffold-ma2",82500000,0.68836128378918,0.196841859149386,0.114796857061433,0.68836128378918,0.885203142938567,1
"791","scaffold-ma2",83000000,0.560599519843858,0.134338864311419,0.305061615844723,0.560599519843858,0.694938384155277,1
"792","scaffold-ma2",83500000,0.572452552633958,0.26032017312785,0.167227274238192,0.572452552633958,0.832772725761808,1
"793","scaffold-ma2",84000000,0.525443370475994,0.41173121162209,0.0628254179019165,0.525443370475994,0.937174582098083,1
"794","scaffold-ma2",84500000,0.55671239122627,0.149799612418957,0.293487996354772,0.55671239122627,0.706512003645228,1
"795","scaffold-ma2",85000000,0.570554524926531,0.224317164714993,0.205128310358476,0.570554524926531,0.794871689641524,1
"796","scaffold-ma2",85500000,0.864702769771616,0.0678303291376894,0.0674669010906947,0.864702769771616,0.932533098909305,1
"797","scaffold-ma2",86000000,0.688644221067128,0.192312490970129,0.119043287962743,0.688644221067128,0.880956712037257,1
"798","scaffold-ma2",86500000,0.416171301665879,0.173896267239244,0.409932431094877,0.416171301665879,0.590067568905123,1
"799","scaffold-ma2",87000000,0.419356610563094,0.167607951027214,0.413035438409692,0.419356610563094,0.586964561590308,1
"800","scaffold-ma2",87500000,0.596577629345594,0.151182918043447,0.252239452610959,0.596577629345594,0.747760547389041,1
"801","scaffold-ma2",88000000,0.795244361026617,0.0229138064862276,0.181841832487156,0.795244361026617,0.818158167512844,1
"802","scaffold-ma2",88500000,0.617921487896003,0.237416903111575,0.144661608992422,0.617921487896003,0.855338391007578,1
"803","scaffold-ma2",89000000,0.6979923828464,0.140944143130806,0.161063474022793,0.6979923828464,0.838936525977207,1
"804","scaffold-ma2",89500000,0.803875527423275,0.110861805888483,0.0852626666882423,0.803875527423275,0.914737333311758,1
"805","scaffold-ma2",90000000,0.528352773577175,0.248359331850793,0.223287894572032,0.528352773577175,0.776712105427969,1
"806","scaffold-ma2",90500000,0.426043488742225,0.239173980430328,0.334782530827447,0.426043488742225,0.665217469172553,1
"807","scaffold-ma2",91000000,0.62001398790816,0.100495846582506,0.279490165509335,0.62001398790816,0.720509834490665,1
"808","scaffold-ma2",91500000,0.545608830116343,0.20108385473969,0.253307315143967,0.545608830116343,0.746692684856033,1
"809","scaffold-ma2",92000000,0.529282484986916,0.141016577240079,0.329700937773005,0.529282484986916,0.670299062226995,1
"810","scaffold-ma2",92500000,0.567086713797219,0.144300803869629,0.288612482333152,0.567086713797219,0.711387517666848,1
"811","scaffold-ma2",93000000,0.864931067856649,0.0338931710776228,0.101175761065728,0.864931067856649,0.898824238934272,1
"812","scaffold-ma2",93500000,0.675576638477669,0.151687322808645,0.172736038713686,0.675576638477669,0.827263961286314,1
"813","scaffold-ma2",94000000,0.558515711085559,0.176218841556418,0.265265447358022,0.558515711085559,0.734734552641978,1
"814","scaffold-ma2",94500000,0.524405831719282,0.282380851527218,0.1932133167535,0.524405831719282,0.8067866832465,1
"815","scaffold-ma2",95000000,0.586786140275342,0.0532307485131886,0.359983111211469,0.586786140275342,0.640016888788531,1
"816","scaffold-ma2",95500000,0.360630560206595,0.313770296740897,0.325599143052508,0.360630560206595,0.674400856947492,1
"817","scaffold-ma2",96000000,0.525191377123795,0.298561257661181,0.176247365215023,0.525191377123795,0.823752634784977,1
"818","scaffold-ma2",96500000,0.642021247261446,0.118838766705861,0.239139986032693,0.642021247261446,0.760860013967307,1
"819","scaffold-ma2",97000000,0.383275306597105,0.339253205421895,0.277471487981,0.383275306597105,0.722528512019,1
"820","scaffold-ma2",97500000,0.762549289030121,0.155449857470629,0.0820008534992499,0.762549289030121,0.91799914650075,1
"821","scaffold-ma2",98000000,0.558383665520257,0.158245785088312,0.283370549391432,0.558383665520257,0.716629450608568,1
"822","scaffold-ma2",98500000,0.599596334086085,0.189826027458302,0.210577638455613,0.599596334086085,0.789422361544387,1
"823","scaffold-ma2",99000000,0.875521841880818,0.0658058641494358,0.0586722939697466,0.875521841880818,0.941327706030253,1
"824","scaffold-ma2",99500000,0.700582521976581,0.0722503740582058,0.227167103965214,0.700582521976581,0.772832896034786,1
"825","scaffold-ma2",100000000,0.413038735022401,0.162864753890169,0.42409651108743,0.413038735022401,0.57590348891257,1
"826","scaffold-ma2",100500000,0.442274361454439,0.174406172704619,0.383319465840943,0.442274361454439,0.616680534159057,1
"827","scaffold-ma2",101000000,0.618025499707918,0.0690555979840602,0.312918902308022,0.618025499707918,0.687081097691978,1
"828","scaffold-ma2",101500000,0.63082012131816,0.179093524951618,0.190086353730222,0.63082012131816,0.809913646269778,1
"829","scaffold-ma2",102000000,0.899479206509146,0.061915347375981,0.0386054461148735,0.899479206509146,0.961394553885127,1
"830","scaffold-ma2",102500000,0.197565241888699,0.230004662855978,0.572430095255323,0.197565241888699,0.427569904744677,1
"831","scaffold-ma2",103000000,0.578796166788741,0.171672378832652,0.249531454378607,0.578796166788741,0.750468545621393,1
"832","scaffold-ma2",103500000,0.723566343140353,0.114734174629011,0.161699482230636,0.723566343140353,0.838300517769364,1
"833","scaffold-ma2",104000000,0.481837587198102,0.211988759002203,0.306173653799695,0.481837587198102,0.693826346200305,1
"834","scaffold-ma2",104500000,0.447189274309238,0.194670544284676,0.358140181406086,0.447189274309238,0.641859818593914,1
"835","scaffold-ma2",105000000,0.515510500762455,0.0196165876387447,0.4648729115988,0.515510500762455,0.5351270884012,1
"836","scaffold-ma2",105500000,0.795094520953262,0.0746418351055689,0.130263643941169,0.795094520953262,0.869736356058831,1
"837","scaffold-ma2",106000000,0.461667629945289,0.227922462960038,0.310409907094673,0.461667629945289,0.689590092905326,1
"838","scaffold-ma2",106500000,0.295455194402215,0.425909958813926,0.27863484678386,0.295455194402215,0.72136515321614,1
"839","scaffold-ma2",107000000,0.564216881489565,0.031020242393846,0.404762876116589,0.564216881489565,0.595237123883411,1
"840","scaffold-ma2",107500000,0.644612658536874,0.178069487876694,0.177317853586432,0.644612658536874,0.822682146413568,1
"841","scaffold-ma2",108000000,0.4546856658751,0.161130036793026,0.384184297331874,0.4546856658751,0.615815702668126,1
"842","scaffold-ma2",108500000,0.541431977059261,0.150569526230749,0.307998496709989,0.541431977059261,0.692001503290011,1
"843","scaffold-ma2",109000000,0.383580530851809,0.240972487897512,0.375446981250679,0.383580530851809,0.624553018749321,1
"844","scaffold-ma2",109500000,0.674452802246336,0.0706190114645482,0.254928186289116,0.674452802246336,0.745071813710884,1
"845","scaffold-ma2",110000000,0.403636884396564,0.20010530282888,0.396257812774555,0.403636884396564,0.603742187225444,1
"846","scaffold-ma2",110500000,0.537615155915292,0.120920695331854,0.341464148752854,0.537615155915292,0.658535851247146,1
"847","scaffold-ma2",111000000,0.347982225522415,0.336340800130859,0.315676974346726,0.347982225522415,0.684323025653274,1
"848","scaffold-ma2",111500000,0.68053084975027,0.164842197111547,0.154626953138183,0.68053084975027,0.845373046861817,1
"849","scaffold-ma2",112000000,0.600214844339841,0.0675172113148089,0.33226794434535,0.600214844339841,0.66773205565465,1
"850","scaffold-ma2",112500000,0.458513632283522,0.150495716934278,0.3909906507822,0.458513632283522,0.6090093492178,1
"851","scaffold-ma2",113000000,0.466058721607996,0.12886615411781,0.405075124274194,0.466058721607996,0.594924875725806,1
"852","scaffold-ma2",113500000,0.659088445946227,0.0370850385686206,0.303826515485153,0.659088445946227,0.696173484514848,1
"853","scaffold-ma2",114000000,0.652319157929779,0.115347554605646,0.232333287464575,0.652319157929779,0.767666712535425,1
"854","scaffold-ma2",114500000,0.515644760957485,0.164267166560352,0.320088072482163,0.515644760957485,0.679911927517837,1
"855","scaffold-ma2",115000000,0.705096037902763,0.15832930977401,0.136574652323227,0.705096037902763,0.863425347676773,1
"856","scaffold-ma2",115500000,0.514770885000128,0.222567709162166,0.262661405837707,0.514770885000128,0.737338594162293,1
"857","scaffold-ma2",116000000,0.543300359043744,0.383695511635414,0.0730041293208424,0.543300359043744,0.926995870679158,1
"858","scaffold-ma2",116500000,0.625323952208778,0.292796942771307,0.0818791050199148,0.625323952208778,0.918120894980085,1
"859","scaffold-ma2",117000000,0.617099647309259,0.166858736949818,0.216041615740923,0.617099647309259,0.783958384259077,1
"860","scaffold-ma2",117500000,0.454859764536774,0.19261798446994,0.352522250993287,0.454859764536774,0.647477749006713,1
"861","scaffold-ma2",118000000,0.428262616377363,0.216614550012583,0.355122833610054,0.428262616377363,0.644877166389946,1
"862","scaffold-ma2",118500000,0.826544536110704,0.0998940669969121,0.0735613968923835,0.826544536110704,0.926438603107616,1
"863","scaffold-ma2",119000000,0.69078990199773,0.0278638718646972,0.281346226137573,0.69078990199773,0.718653773862427,1
"864","scaffold-ma2",119500000,0.435704058019311,0.183852612378979,0.38044332960171,0.435704058019311,0.61955667039829,1
"865","scaffold-ma2",120000000,0.458150551576728,0.155444296244513,0.386405152178759,0.458150551576728,0.613594847821241,1
"866","scaffold-ma2",120500000,0.664686423725364,0.117569327285619,0.217744248989016,0.664686423725364,0.782255751010984,1
"867","scaffold-ma2",121000000,0.631426995682426,0.0770143505823327,0.291558653735242,0.631426995682426,0.708441346264758,1
"868","scaffold-ma2",121500000,0.778331690928277,0.0776511854143944,0.144017123657328,0.778331690928277,0.855982876342671,1
"869","scaffold-ma2",122000000,0.632010701317645,0.224435465806262,0.143553832876093,0.632010701317645,0.856446167123907,1
"870","scaffold-ma2",122500000,0.572139711167871,0.168303490413449,0.259556798418679,0.572139711167871,0.740443201581321,1
"871","scaffold-ma2",123000000,0.560716962276129,0.158098502984323,0.281184534739548,0.560716962276129,0.718815465260452,1
"872","scaffold-ma2",123500000,0.316080114234291,0.225974340577766,0.457945545187943,0.316080114234291,0.542054454812057,1
"873","scaffold-ma2",124000000,0.0801272576932748,0.452950386806532,0.466922355500193,0.0801272576932748,0.533077644499807,1
"874","scaffold-ma2",124500000,0.650655231950518,0.00497758478606854,0.344367183263413,0.650655231950518,0.655632816736587,1
"875","scaffold-ma2",125000000,0.728506872192169,0.0938002776545417,0.177692850153289,0.728506872192169,0.822307149846711,1
"876","scaffold-ma2",125500000,0.786835422339699,0.142055054594409,0.0711095230658913,0.786835422339699,0.928890476934109,1
"877","scaffold-ma2",126000000,0.662834885676749,0.0510614989816333,0.286103615341618,0.662834885676749,0.713896384658382,1
"878","scaffold-ma2",126500000,0.55116190584602,0.112817395968106,0.336020698185874,0.55116190584602,0.663979301814126,1
"879","scaffold-ma2",127000000,0.44820025891161,0.354746789276184,0.197052951812206,0.44820025891161,0.802947048187794,1
"880","scaffold-ma2",127500000,0.328787918567322,0.332887606141227,0.338324475291451,0.328787918567322,0.661675524708549,1
"881","scaffold-ma2",128000000,0.445220569960902,0.149376978797082,0.405402451242017,0.445220569960902,0.594597548757983,1
"882","scaffold-ma2",128500000,0.546967777916633,0.164913498730818,0.288118723352548,0.546967777916633,0.711881276647452,1
"883","scaffold-ma2",129000000,0.527182875638306,0.0798401194145298,0.392977004947165,0.527182875638306,0.607022995052835,1
"884","scaffold-ma2",129500000,0.828634336647364,0.0898667640260103,0.0814988993266258,0.828634336647364,0.918501100673374,1
"885","scaffold-ma2",130000000,0.410025830429271,0.164026444890847,0.425947724679882,0.410025830429271,0.574052275320118,1
"886","scaffold-ma2",130500000,0.803854723201551,0.166998191109988,0.0291470856884606,0.803854723201551,0.970852914311539,1
"887","scaffold-ma2",131000000,0.523884882462902,0.264723572102637,0.211391545434461,0.523884882462902,0.788608454565539,1
"888","scaffold-ma2",131500000,0.693564058862232,0.0903679432079136,0.216067997929855,0.693564058862232,0.783932002070145,1
"889","scaffold-ma2",132000000,0.867471685917928,0.0815612927263659,0.0509670213557066,0.867471685917928,0.949032978644293,1
"890","scaffold-ma2",132500000,0.829979556384298,0.0071116755728561,0.162908768042846,0.829979556384298,0.837091231957154,1
"891","scaffold-ma2",133000000,0.689327119102995,0.13024068465503,0.180432196241975,0.689327119102995,0.819567803758025,1
"892","scaffold-ma2",133500000,0.55697738529719,0.231027900260064,0.211994714442746,0.55697738529719,0.788005285557254,1
"893","scaffold-ma2",134000000,0.758618739205079,0.170977534396125,0.070403726398796,0.758618739205079,0.929596273601204,1
"894","scaffold-ma2",134500000,0.530833299188647,0.121460456424482,0.347706244386871,0.530833299188647,0.652293755613129,1
"895","scaffold-ma2",135000000,0.795639654347896,0.134893944817997,0.0694664008341069,0.795639654347896,0.930533599165893,1
"896","scaffold-ma2",135500000,0.967844945454004,0.0321550545459963,0,0.967844945454004,1,1
"897","scaffold-ma2",136000000,0.845958707764416,0.0649760032140392,0.0890652890215452,0.845958707764416,0.910934710978455,1
"898","scaffold-ma2",136500000,1,0,0,1,1,1
"899","scaffold-ma2",137000000,1,0,0,1,1,1
"900","scaffold-ma2",137500000,1,0,0,1,1,1
"901","scaffold-ma2",138000000,1,0,0,1,1,1
"902","scaffold-ma2",138500000,1,0,0,1,1,1
"903","scaffold-ma2",139000000,1,0,0,1,1,1
"904","scaffold-ma2",139500000,1,0,0,1,1,1
"905","scaffold-ma2",140000000,1,0,0,1,1,1
"906","scaffold-ma2",140500000,1,0,0,1,1,1
"907","scaffold-ma2",141000000,0.978697772461258,0,0.0213022275387415,0.978697772461258,0.978697772461258,1
"908","scaffold-ma2",141500000,0.907676083052179,0,0.092323916947821,0.907676083052179,0.907676083052179,1
"909","scaffold-ma2",142000000,0.878624038954849,0,0.121375961045151,0.878624038954849,0.878624038954849,1
"910","scaffold-ma2",142500000,0.941517393086317,0,0.0584826069136834,0.941517393086317,0.941517393086317,1
"911","scaffold-ma2",143000000,0.856686022822336,0.0737774679653282,0.069536509212336,0.856686022822336,0.930463490787664,1
"912","scaffold-ma2",143500000,0.684743815117057,0.0759394512439428,0.239316733639,0.684743815117057,0.760683266361,1
"913","scaffold-ma2",144000000,0.730551554503923,0.168585525363741,0.100862920132336,0.730551554503923,0.899137079867664,1
"914","scaffold-ma2",144500000,0.674487510705881,0.0890732590299121,0.236439230264207,0.674487510705881,0.763560769735793,1
"915","scaffold-ma2",145000000,0.883178602857412,0.0516976879569098,0.0651237091856784,0.883178602857412,0.934876290814322,1
"916","scaffold-ma2",145500000,0.309296349622148,0.30018325402066,0.390520396357193,0.309296349622148,0.609479603642807,1
"917","scaffold-ma2",146000000,0.72995924301216,0.0591891728800529,0.210851584107787,0.72995924301216,0.789148415892213,1
"918","scaffold-ma2",146500000,0.44119916141069,0.179273726078462,0.379527112510848,0.44119916141069,0.620472887489152,1
