scaffold-ma1	54990000	0	768	768
scaffold-ma1	5510000	1344	0	192
scaffold-ma1	55010000	1440	96	0
scaffold-ma1	55020000	0	288	1248
scaffold-ma1	55030000	0	0	1536
scaffold-ma1	55160000	232	24	1280
scaffold-ma1	55170000	226	858	452
scaffold-ma1	55290000	714	552	270
scaffold-ma1	55310000	1512	24	0
scaffold-ma1	55370000	0	1024	512
scaffold-ma1	55390000	1280	0	256
scaffold-ma1	55420000	1368	0	168
scaffold-ma1	55470000	1320	24	192
scaffold-ma1	55480000	1152	0	384
scaffold-ma1	55490000	0	1344	192
scaffold-ma1	55510000	0	168	1368
scaffold-ma1	55530000	928	384	224
scaffold-ma1	55560000	810	261	465
scaffold-ma1	55590000	248	1114	174
scaffold-ma1	5570000	1440	96	0
scaffold-ma1	55610000	1346	4	186
scaffold-ma1	55620000	1176	168	192
scaffold-ma1	55630000	296	304	936
scaffold-ma1	55640000	0	1536	0
scaffold-ma1	55650000	1536	0	0
scaffold-ma1	55660000	1536	0	0
scaffold-ma1	55670000	1408	32	96
scaffold-ma1	55680000	1348	20	168
scaffold-ma1	55690000	0	96	1440
scaffold-ma1	55710000	1072	108	356
scaffold-ma1	55720000	208	480	848
scaffold-ma1	55740000	0	0	1536
scaffold-ma1	55750000	0	0	1536
scaffold-ma1	55760000	576	192	768
scaffold-ma1	55790000	264	648	624
scaffold-ma1	55800000	1344	192	0
scaffold-ma1	55820000	1344	0	192
scaffold-ma1	55890000	738	642	156
scaffold-ma1	55910000	550	580	406
scaffold-ma1	55990000	0	0	1536
scaffold-ma1	56000000	540	180	816
scaffold-ma1	56030000	324	642	570
scaffold-ma1	56050000	518	628	390
scaffold-ma1	56070000	360	1098	78
scaffold-ma1	56080000	1376	0	160
scaffold-ma1	56100000	1536	0	0
scaffold-ma1	56130000	544	32	960
scaffold-ma1	56200000	0	0	1536
scaffold-ma1	56240000	1536	0	0
scaffold-ma1	56250000	1152	192	192
scaffold-ma1	56270000	46	284	1206
scaffold-ma1	56290000	204	144	1188
scaffold-ma1	56300000	192	168	1176
scaffold-ma1	56310000	192	168	1176
scaffold-ma1	56380000	1414	12	110
scaffold-ma1	56390000	1062	406	68
scaffold-ma1	56400000	1200	0	336
scaffold-ma1	56430000	168	0	1368
scaffold-ma1	56440000	84	1272	180
scaffold-ma1	56480000	840	360	336
scaffold-ma1	56490000	768	144	624
scaffold-ma1	56530000	1440	96	0
scaffold-ma1	56590000	0	1344	192
scaffold-ma1	56600000	0	1344	192
scaffold-ma1	56610000	0	0	1536
scaffold-ma1	56620000	0	768	768
scaffold-ma1	56630000	0	0	1536
scaffold-ma1	56710000	964	418	154
scaffold-ma1	56730000	1282	62	192
scaffold-ma1	56750000	960	0	576
scaffold-ma1	56760000	324	496	716
scaffold-ma1	56770000	1152	0	384
scaffold-ma1	56790000	240	0	1296
scaffold-ma1	56800000	1364	48	124
scaffold-ma1	56930000	756	588	192
scaffold-ma1	57040000	1440	84	12
scaffold-ma1	57050000	1512	0	24
scaffold-ma1	57060000	792	0	744
scaffold-ma1	57080000	1156	26	354
scaffold-ma1	57110000	186	748	602
scaffold-ma1	57120000	1224	168	144
scaffold-ma1	57150000	428	256	852
scaffold-ma1	57160000	1294	4	238
scaffold-ma1	57180000	1272	60	204
scaffold-ma1	57260000	1212	164	160
scaffold-ma1	57280000	1536	0	0
scaffold-ma1	57290000	1076	266	194
scaffold-ma1	57300000	1536	0	0
scaffold-ma1	57310000	1536	0	0
scaffold-ma1	57330000	552	344	640
scaffold-ma1	57400000	376	108	1052
scaffold-ma1	57410000	648	144	744
scaffold-ma1	57430000	148	172	1216
scaffold-ma1	57440000	192	0	1344
scaffold-ma1	57540000	1536	0	0
scaffold-ma1	57670000	1172	12	352
scaffold-ma1	57680000	1200	168	168
scaffold-ma1	57690000	64	1152	320
scaffold-ma1	57710000	0	0	1536
scaffold-ma1	57720000	384	480	672
scaffold-ma1	57740000	156	120	1260
scaffold-ma1	57760000	192	192	1152
scaffold-ma1	57850000	1120	160	256
scaffold-ma1	57860000	836	88	612
scaffold-ma1	57920000	1152	12	372
scaffold-ma1	57930000	1344	0	192
scaffold-ma1	57940000	1344	0	192
scaffold-ma1	57950000	1356	180	0
scaffold-ma1	57980000	1536	0	0
scaffold-ma1	57990000	350	412	774
scaffold-ma1	58040000	1344	0	192
scaffold-ma1	58050000	1364	4	168
scaffold-ma1	58060000	1440	96	0
scaffold-ma1	58080000	1440	96	0
scaffold-ma1	58170000	600	471	465
scaffold-ma1	58200000	1536	0	0
scaffold-ma1	58230000	768	24	744
scaffold-ma1	58240000	984	96	456
scaffold-ma1	58260000	1374	30	132
scaffold-ma1	5840000	1536	0	0
scaffold-ma1	58370000	1152	156	228
scaffold-ma1	58410000	48	0	1488
scaffold-ma1	58430000	1344	0	192
scaffold-ma1	58490000	768	0	768
scaffold-ma1	58500000	0	1536	0
scaffold-ma1	58530000	1152	32	352
scaffold-ma1	58550000	1344	0	192
scaffold-ma1	58610000	1008	480	48
scaffold-ma1	58620000	1536	0	0
scaffold-ma1	58630000	1536	0	0
scaffold-ma1	58660000	1344	192	0
scaffold-ma1	58700000	0	0	1536
scaffold-ma1	58710000	0	192	1344
scaffold-ma1	58840000	544	928	64
scaffold-ma1	58870000	1536	0	0
scaffold-ma1	58930000	1216	320	0
scaffold-ma1	58940000	1536	0	0
scaffold-ma1	58950000	1312	0	224
scaffold-ma1	58960000	594	324	618
scaffold-ma1	58970000	546	294	696
scaffold-ma1	59010000	0	0	1536
scaffold-ma1	59030000	1152	0	384
scaffold-ma1	59080000	1344	0	192
scaffold-ma1	59190000	1344	0	192
scaffold-ma1	59210000	924	336	276
scaffold-ma1	59250000	1344	0	192
scaffold-ma1	59270000	1152	0	384
scaffold-ma1	59320000	1280	32	224
scaffold-ma1	59330000	1344	0	192
scaffold-ma1	59350000	662	510	364
scaffold-ma1	59360000	640	592	304
scaffold-ma1	59380000	512	896	128
scaffold-ma1	5950000	1536	0	0
scaffold-ma1	59420000	800	576	160
scaffold-ma1	59430000	0	336	1200
scaffold-ma1	59460000	1176	168	192
scaffold-ma1	59480000	384	1152	0
scaffold-ma1	59490000	1536	0	0
scaffold-ma1	59500000	1176	156	204
scaffold-ma1	59520000	1344	0	192
scaffold-ma1	59530000	1344	96	96
scaffold-ma1	59550000	0	864	672
scaffold-ma1	59560000	1344	0	192
scaffold-ma1	59580000	360	672	504
scaffold-ma1	59600000	1344	0	192
scaffold-ma1	59620000	1376	0	160
scaffold-ma1	59640000	1344	0	192
scaffold-ma1	59650000	1536	0	0
scaffold-ma1	59680000	936	12	588
scaffold-ma1	59760000	864	0	672
scaffold-ma1	59810000	1200	0	336
scaffold-ma1	59820000	490	196	850
scaffold-ma1	59830000	1344	160	32
scaffold-ma1	59880000	1536	0	0
scaffold-ma1	59970000	1176	120	240
scaffold-ma1	60010000	96	768	672
scaffold-ma1	60020000	448	384	704
scaffold-ma1	60040000	768	0	768
scaffold-ma1	60050000	624	512	400
scaffold-ma1	60090000	536	400	600
scaffold-ma1	60100000	896	512	128
scaffold-ma1	60190000	312	544	680
scaffold-ma1	60200000	1152	120	264
scaffold-ma1	60210000	960	384	192
scaffold-ma1	60230000	0	0	1536
scaffold-ma1	60240000	960	288	288
scaffold-ma1	60250000	704	256	576
scaffold-ma1	60290000	1536	0	0
scaffold-ma1	60320000	1536	0	0
scaffold-ma1	60410000	1440	96	0
scaffold-ma1	60540000	1152	0	384
scaffold-ma1	60550000	0	1152	384
scaffold-ma1	60650000	480	0	1056
scaffold-ma1	60840000	1536	0	0
scaffold-ma1	60920000	1536	0	0
scaffold-ma1	60940000	192	1344	0
scaffold-ma1	60960000	1056	480	0
scaffold-ma1	61000000	1536	0	0
scaffold-ma1	61080000	1536	0	0
scaffold-ma1	61130000	1152	384	0
scaffold-ma1	61140000	1536	0	0
scaffold-ma1	61150000	864	0	672
scaffold-ma1	61180000	1440	96	0
scaffold-ma1	61230000	192	312	1032
scaffold-ma1	61240000	1536	0	0
scaffold-ma1	61320000	672	96	768
scaffold-ma1	61330000	384	72	1080
scaffold-ma1	61340000	384	0	1152
scaffold-ma1	61350000	768	0	768
scaffold-ma1	61370000	558	668	310
scaffold-ma1	61400000	1536	0	0
scaffold-ma1	61410000	1536	0	0
scaffold-ma1	61420000	1488	0	48
scaffold-ma1	61450000	1440	0	96
scaffold-ma1	61460000	1536	0	0
scaffold-ma1	61480000	1536	0	0
scaffold-ma1	61490000	1536	0	0
scaffold-ma1	6160000	1536	0	0
scaffold-ma1	61530000	720	768	48
scaffold-ma1	61570000	1512	0	24
scaffold-ma1	61630000	160	1344	32
scaffold-ma1	61650000	1536	0	0
scaffold-ma1	61660000	0	0	1536
scaffold-ma1	61680000	1344	84	108
scaffold-ma1	61690000	90	1314	132
scaffold-ma1	61700000	0	0	1536
scaffold-ma1	61730000	384	1152	0
scaffold-ma1	61800000	1152	32	352
scaffold-ma1	6200000	1344	0	192
scaffold-ma1	61920000	186	12	1338
scaffold-ma1	61950000	1092	0	444
scaffold-ma1	61970000	176	1192	168
scaffold-ma1	61980000	756	0	780
scaffold-ma1	62000000	1440	0	96
scaffold-ma1	62020000	644	640	252
scaffold-ma1	62040000	288	912	336
scaffold-ma1	62050000	912	0	624
scaffold-ma1	62060000	792	176	568
scaffold-ma1	62100000	916	256	364
scaffold-ma1	62110000	1152	0	384
scaffold-ma1	62120000	1344	0	192
scaffold-ma1	62130000	252	32	1252
scaffold-ma1	62140000	1232	144	160
scaffold-ma1	62150000	624	0	912
scaffold-ma1	62170000	0	0	1536
scaffold-ma1	62290000	1260	48	228
scaffold-ma1	62380000	1320	48	168
scaffold-ma1	62390000	912	156	468
scaffold-ma1	62400000	364	868	304
scaffold-ma1	62410000	192	1008	336
scaffold-ma1	62460000	992	352	192
scaffold-ma1	62470000	1536	0	0
scaffold-ma1	62480000	96	0	1440
scaffold-ma1	62500000	1056	288	192
scaffold-ma1	6260000	420	846	270
scaffold-ma1	62510000	300	0	1236
scaffold-ma1	62520000	972	24	540
scaffold-ma1	62540000	720	204	612
scaffold-ma1	62550000	0	1344	192
scaffold-ma1	62560000	1364	4	168
scaffold-ma1	62620000	1014	252	270
scaffold-ma1	62650000	784	640	112
scaffold-ma1	62670000	1440	0	96
scaffold-ma1	62680000	1536	0	0
scaffold-ma1	62690000	192	0	1344
scaffold-ma1	62720000	1368	0	168
scaffold-ma1	62740000	1536	0	0
scaffold-ma1	62760000	1536	0	0
scaffold-ma1	62780000	0	1536	0
scaffold-ma1	62840000	1152	0	384
scaffold-ma1	62970000	1536	0	0
scaffold-ma1	62980000	1536	0	0
scaffold-ma1	63000000	1536	0	0
scaffold-ma1	63010000	1536	0	0
scaffold-ma1	63030000	96	720	720
scaffold-ma1	63050000	96	0	1440
scaffold-ma1	63070000	252	216	1068
scaffold-ma1	63080000	1120	0	416
scaffold-ma1	63090000	96	1440	0
scaffold-ma1	63100000	160	1120	256
scaffold-ma1	6320000	1024	0	512
scaffold-ma1	63130000	960	384	192
scaffold-ma1	63170000	1488	48	0
scaffold-ma1	63250000	1536	0	0
scaffold-ma1	63290000	1536	0	0
scaffold-ma1	63360000	1536	0	0
scaffold-ma1	63400000	0	1536	0
scaffold-ma1	63430000	1536	0	0
scaffold-ma1	63460000	756	0	780
scaffold-ma1	63500000	1536	0	0
scaffold-ma1	63520000	1536	0	0
scaffold-ma1	63540000	1536	0	0
scaffold-ma1	63590000	84	0	1452
scaffold-ma1	63820000	0	480	1056
scaffold-ma1	63900000	16	260	1260
scaffold-ma1	63910000	480	1056	0
scaffold-ma1	63920000	1404	132	0
scaffold-ma1	63930000	1248	288	0
scaffold-ma1	63940000	1404	0	132
scaffold-ma1	63950000	1440	0	96
scaffold-ma1	63960000	1152	384	0
scaffold-ma1	64010000	1536	0	0
scaffold-ma1	64040000	1344	84	108
scaffold-ma1	64050000	192	0	1344
scaffold-ma1	64080000	288	1152	96
scaffold-ma1	6420000	756	22	758
scaffold-ma1	64120000	1536	0	0
scaffold-ma1	64170000	1536	0	0
scaffold-ma1	64180000	1536	0	0
scaffold-ma1	64210000	1358	106	72
scaffold-ma1	64230000	1536	0	0
scaffold-ma1	64250000	1536	0	0
scaffold-ma1	64450000	912	624	0
scaffold-ma1	64470000	1536	0	0
scaffold-ma1	64490000	1536	0	0
scaffold-ma1	64500000	480	1056	0
scaffold-ma1	64520000	934	0	602
scaffold-ma1	64540000	1536	0	0
scaffold-ma1	64550000	1364	0	172
scaffold-ma1	64630000	756	12	768
scaffold-ma1	64650000	60	0	1476
scaffold-ma1	64670000	1440	0	96
scaffold-ma1	64730000	256	0	1280
scaffold-ma1	64740000	224	172	1140
scaffold-ma1	64780000	0	1472	64
scaffold-ma1	64810000	208	82	1246
scaffold-ma1	64820000	348	0	1188
scaffold-ma1	64830000	1152	384	0
scaffold-ma1	64870000	720	192	624
scaffold-ma1	64920000	480	264	792
scaffold-ma1	64940000	480	0	1056
scaffold-ma1	64980000	1248	96	192
scaffold-ma1	65020000	1536	0	0
scaffold-ma1	65060000	1536	0	0
scaffold-ma1	65070000	672	0	864
scaffold-ma1	65080000	1536	0	0
scaffold-ma1	65120000	1536	0	0
scaffold-ma1	65130000	1536	0	0
scaffold-ma1	65140000	1536	0	0
scaffold-ma1	65150000	1536	0	0
scaffold-ma1	65170000	1536	0	0
scaffold-ma1	65190000	1024	0	512
scaffold-ma1	65210000	1536	0	0
scaffold-ma1	65220000	1440	96	0
scaffold-ma1	65230000	96	1440	0
scaffold-ma1	65250000	1344	192	0
scaffold-ma1	65290000	544	32	960
scaffold-ma1	65310000	192	576	768
scaffold-ma1	65340000	1536	0	0
scaffold-ma1	65430000	1536	0	0
scaffold-ma1	65450000	1536	0	0
scaffold-ma1	65470000	0	1536	0
scaffold-ma1	65570000	1476	24	36
scaffold-ma1	65600000	1024	256	256
scaffold-ma1	65750000	1536	0	0
scaffold-ma1	65760000	1280	0	256
scaffold-ma1	65770000	1536	0	0
scaffold-ma1	65780000	1152	0	384
scaffold-ma1	65790000	1536	0	0
scaffold-ma1	65850000	1536	0	0
scaffold-ma1	65860000	1536	0	0
scaffold-ma1	65880000	96	1440	0
scaffold-ma1	65910000	0	0	1536
scaffold-ma1	65930000	0	96	1440
scaffold-ma1	65980000	1536	0	0
scaffold-ma1	66000000	192	0	1344
scaffold-ma1	66020000	288	0	1248
scaffold-ma1	66080000	288	468	780
scaffold-ma1	66260000	0	0	1536
scaffold-ma1	66270000	864	288	384
scaffold-ma1	66290000	864	672	0
scaffold-ma1	66300000	768	768	0
scaffold-ma1	66440000	1536	0	0
scaffold-ma1	66450000	960	0	576
scaffold-ma1	66470000	0	768	768
scaffold-ma1	66480000	1536	0	0
scaffold-ma1	66600000	0	0	1536
scaffold-ma1	66630000	0	1536	0
scaffold-ma1	66640000	1536	0	0
scaffold-ma1	66680000	1536	0	0
scaffold-ma1	66760000	1536	0	0
scaffold-ma1	66930000	1536	0	0
scaffold-ma1	67080000	1536	0	0
scaffold-ma1	67120000	0	0	1536
scaffold-ma1	67150000	0	0	1536
scaffold-ma1	67230000	0	1344	192
scaffold-ma1	67260000	1536	0	0
scaffold-ma1	67310000	1536	0	0
scaffold-ma1	67350000	1536	0	0
scaffold-ma1	67400000	1536	0	0
scaffold-ma1	67410000	1536	0	0
scaffold-ma1	67420000	1536	0	0
scaffold-ma1	67480000	0	0	1536
scaffold-ma1	67510000	1536	0	0
scaffold-ma1	67530000	1536	0	0
scaffold-ma1	67650000	1536	0	0
scaffold-ma1	67670000	1536	0	0
scaffold-ma1	67770000	448	192	896
scaffold-ma1	67990000	1536	0	0
scaffold-ma1	68000000	0	0	1536
scaffold-ma1	6810000	1152	0	384
scaffold-ma1	68040000	0	0	1536
scaffold-ma1	68060000	672	0	864
scaffold-ma1	68150000	1536	0	0
scaffold-ma1	68190000	1344	0	192
scaffold-ma1	6830000	0	0	1536
scaffold-ma1	68220000	1176	0	360
scaffold-ma1	68290000	0	1536	0
scaffold-ma1	68330000	1536	0	0
scaffold-ma1	68350000	0	0	1536
scaffold-ma1	68500000	0	1344	192
scaffold-ma1	68540000	0	1344	192
scaffold-ma1	6880000	0	0	1536
scaffold-ma1	68720000	1536	0	0
scaffold-ma1	68730000	192	1152	192
scaffold-ma1	6890000	1536	0	0
scaffold-ma1	68850000	1344	0	192
scaffold-ma1	68870000	1344	0	192
scaffold-ma1	68920000	1260	84	192
scaffold-ma1	68940000	1344	0	192
scaffold-ma1	69050000	420	924	192
scaffold-ma1	69160000	1536	0	0
scaffold-ma1	69180000	1344	192	0
scaffold-ma1	69230000	1536	0	0
scaffold-ma1	69270000	300	0	1236
scaffold-ma1	69280000	1536	0	0
scaffold-ma1	69290000	384	1152	0
scaffold-ma1	69310000	0	1536	0
scaffold-ma1	69320000	726	30	780
scaffold-ma1	69330000	1224	0	312
scaffold-ma1	69340000	900	318	318
scaffold-ma1	69360000	1536	0	0
scaffold-ma1	69420000	1120	32	384
scaffold-ma1	69470000	1536	0	0
scaffold-ma1	69490000	216	24	1296
scaffold-ma1	69500000	0	1344	192
scaffold-ma1	69580000	336	1008	192
scaffold-ma1	69700000	1308	24	204
scaffold-ma1	6980000	100	150	1286
scaffold-ma1	69730000	0	1536	0
scaffold-ma1	69740000	1536	0	0
scaffold-ma1	69750000	1120	32	384
scaffold-ma1	69790000	1260	0	276
scaffold-ma1	69800000	852	84	600
scaffold-ma1	69810000	1344	192	0
scaffold-ma1	69850000	996	0	540
scaffold-ma1	69870000	1424	96	16
scaffold-ma1	69880000	1260	0	276
scaffold-ma1	69900000	1260	0	276
scaffold-ma1	69910000	264	1080	192
scaffold-ma1	69920000	672	672	192
scaffold-ma1	69970000	192	1344	0
scaffold-ma1	69990000	672	0	864
scaffold-ma1	70020000	84	0	1452
scaffold-ma1	70070000	1394	0	142
scaffold-ma1	70090000	336	0	1200
scaffold-ma1	70100000	1536	0	0
scaffold-ma1	70110000	1536	0	0
scaffold-ma1	70120000	672	684	180
scaffold-ma1	70130000	1344	0	192
scaffold-ma1	70190000	792	240	504
scaffold-ma1	70200000	1152	0	384
scaffold-ma1	70210000	84	1080	372
scaffold-ma1	70270000	1224	0	312
scaffold-ma1	70280000	920	0	616
scaffold-ma1	70290000	648	156	732
scaffold-ma1	70360000	0	0	1536
scaffold-ma1	70390000	0	288	1248
scaffold-ma1	70400000	1536	0	0
scaffold-ma1	70440000	1176	168	192
scaffold-ma1	70460000	792	448	296
scaffold-ma1	70480000	1176	168	192
scaffold-ma1	70550000	810	110	616
scaffold-ma1	70600000	800	320	416
scaffold-ma1	70620000	384	0	1152
scaffold-ma1	70630000	0	0	1536
scaffold-ma1	70670000	660	90	786
scaffold-ma1	70690000	1536	0	0
scaffold-ma1	70700000	1536	0	0
scaffold-ma1	70710000	16	1440	80
scaffold-ma1	70720000	1536	0	0
scaffold-ma1	70730000	1176	48	312
scaffold-ma1	70740000	72	2	1462
scaffold-ma1	70770000	1164	0	372
scaffold-ma1	70780000	1344	0	192
scaffold-ma1	70790000	384	0	1152
scaffold-ma1	70860000	1152	0	384
scaffold-ma1	70870000	0	672	864
scaffold-ma1	70880000	224	160	1152
scaffold-ma1	70910000	924	336	276
scaffold-ma1	70920000	606	300	630
scaffold-ma1	71000000	1174	46	316
scaffold-ma1	71010000	1218	242	76
scaffold-ma1	71020000	844	0	692
scaffold-ma1	71040000	1356	8	172
scaffold-ma1	71050000	390	296	850
scaffold-ma1	71130000	0	1536	0
scaffold-ma1	71160000	624	296	616
scaffold-ma1	71210000	1152	384	0
scaffold-ma1	71300000	1344	120	72
scaffold-ma1	7140000	1536	0	0
scaffold-ma1	71400000	1344	192	0
scaffold-ma1	7150000	1536	0	0
scaffold-ma1	71410000	1344	192	0
scaffold-ma1	71420000	1536	0	0
scaffold-ma1	71450000	1536	0	0
scaffold-ma1	71460000	1536	0	0
scaffold-ma1	71480000	480	0	1056
scaffold-ma1	71500000	96	1440	0
scaffold-ma1	7160000	1200	336	0
scaffold-ma1	71510000	1176	0	360
scaffold-ma1	71520000	336	780	420
scaffold-ma1	71590000	1140	144	252
scaffold-ma1	71600000	1536	0	0
scaffold-ma1	7170000	1416	72	48
scaffold-ma1	71610000	1488	0	48
scaffold-ma1	71620000	1536	0	0
scaffold-ma1	71630000	1536	0	0
scaffold-ma1	71640000	1536	0	0
scaffold-ma1	71650000	1016	152	368
scaffold-ma1	71660000	1120	160	256
scaffold-ma1	71680000	1344	192	0
scaffold-ma1	71690000	1152	384	0
scaffold-ma1	7180000	1284	84	168
scaffold-ma1	71720000	768	0	768
scaffold-ma1	71790000	480	96	960
scaffold-ma1	71810000	1536	0	0
scaffold-ma1	71870000	1536	0	0
scaffold-ma1	71890000	24	96	1416
scaffold-ma1	71900000	1260	264	12
scaffold-ma1	71910000	480	240	816
scaffold-ma1	71920000	936	0	600
scaffold-ma1	71960000	1536	0	0
scaffold-ma1	72000000	1536	0	0
scaffold-ma1	72010000	192	0	1344
scaffold-ma1	72090000	516	60	960
scaffold-ma1	72100000	240	16	1280
scaffold-ma1	72170000	1536	0	0
scaffold-ma1	72190000	1152	0	384
scaffold-ma1	72210000	1152	384	0
scaffold-ma1	72250000	1536	0	0
scaffold-ma1	72280000	1536	0	0
scaffold-ma1	72360000	1536	0	0
scaffold-ma1	72380000	0	0	1536
scaffold-ma1	72390000	120	0	1416
scaffold-ma1	72420000	96	1440	0
scaffold-ma1	72520000	1536	0	0
scaffold-ma1	72540000	192	1344	0
scaffold-ma1	72590000	1512	24	0
scaffold-ma1	72600000	192	0	1344
scaffold-ma1	72660000	0	144	1392
scaffold-ma1	72670000	1536	0	0
scaffold-ma1	72680000	0	1536	0
scaffold-ma1	72700000	546	540	450
scaffold-ma1	72790000	1536	0	0
scaffold-ma1	72810000	96	480	960
scaffold-ma1	72840000	432	360	744
scaffold-ma1	72850000	984	58	494
scaffold-ma1	72890000	0	384	1152
scaffold-ma1	72930000	1344	192	0
scaffold-ma1	73000000	1416	0	120
scaffold-ma1	73040000	1250	4	282
scaffold-ma1	73070000	1536	0	0
scaffold-ma1	73080000	1536	0	0
scaffold-ma1	73100000	0	1344	192
scaffold-ma1	73170000	1536	0	0
scaffold-ma1	73190000	1350	12	174
scaffold-ma1	73230000	1344	192	0
scaffold-ma1	73280000	88	156	1292
scaffold-ma1	73290000	684	324	528
scaffold-ma1	73330000	512	566	458
scaffold-ma1	73370000	0	1536	0
scaffold-ma1	73380000	540	288	708
scaffold-ma1	73420000	1536	0	0
scaffold-ma1	73430000	1428	72	36
scaffold-ma1	73440000	1408	0	128
scaffold-ma1	73460000	1248	32	256
scaffold-ma1	73470000	1536	0	0
scaffold-ma1	73540000	1536	0	0
scaffold-ma1	73570000	480	160	896
scaffold-ma1	73590000	512	1024	0
scaffold-ma1	73600000	1536	0	0
scaffold-ma1	73610000	1536	0	0
scaffold-ma1	73630000	1536	0	0
scaffold-ma1	73640000	1248	288	0
scaffold-ma1	73660000	1536	0	0
scaffold-ma1	73680000	0	960	576
scaffold-ma1	73750000	384	0	1152
scaffold-ma1	73760000	384	0	1152
scaffold-ma1	73870000	0	0	1536
scaffold-ma1	74020000	1536	0	0
scaffold-ma1	74030000	1440	0	96
scaffold-ma1	74160000	1536	0	0
scaffold-ma1	74230000	1536	0	0
scaffold-ma1	74290000	1536	0	0
scaffold-ma1	74300000	1440	0	96
scaffold-ma1	74310000	1536	0	0
scaffold-ma1	74330000	0	1536	0
scaffold-ma1	74370000	1536	0	0
scaffold-ma1	74390000	1440	96	0
scaffold-ma1	74400000	0	96	1440
scaffold-ma1	74420000	1440	96	0
scaffold-ma1	74460000	0	512	1024
scaffold-ma1	74560000	1440	96	0
scaffold-ma1	74610000	1536	0	0
scaffold-ma1	74760000	48	0	1488
scaffold-ma1	74780000	72	20	1444
scaffold-ma1	74800000	1536	0	0
scaffold-ma1	74840000	1056	480	0
scaffold-ma1	74850000	960	576	0
scaffold-ma1	74880000	1440	96	0
scaffold-ma1	74940000	1210	86	240
scaffold-ma1	74970000	0	1536	0
scaffold-ma1	75040000	0	1536	0
scaffold-ma1	75050000	1008	528	0
scaffold-ma1	75060000	0	0	1536
scaffold-ma1	75070000	340	760	436
scaffold-ma1	75080000	320	0	1216
scaffold-ma1	75090000	1536	0	0
scaffold-ma1	75110000	0	0	1536
scaffold-ma1	75120000	768	0	768
scaffold-ma1	75250000	1344	192	0
scaffold-ma1	75400000	1536	0	0
scaffold-ma1	75450000	336	48	1152
scaffold-ma1	75480000	1536	0	0
scaffold-ma1	75540000	1536	0	0
scaffold-ma1	75550000	1368	0	168
scaffold-ma1	75570000	1032	336	168
scaffold-ma1	75660000	0	1536	0
scaffold-ma1	75670000	0	0	1536
scaffold-ma1	75750000	1344	0	192
scaffold-ma1	75790000	84	1080	372
scaffold-ma1	75890000	1004	4	528
scaffold-ma1	76150000	288	480	768
scaffold-ma1	76160000	0	0	1536
scaffold-ma1	76170000	1536	0	0
scaffold-ma1	76200000	1536	0	0
scaffold-ma1	76210000	1344	6	186
scaffold-ma1	76220000	96	192	1248
scaffold-ma1	76250000	692	48	796
scaffold-ma1	76260000	96	96	1344
scaffold-ma1	76280000	960	480	96
scaffold-ma1	76290000	84	2	1450
scaffold-ma1	76300000	1248	0	288
scaffold-ma1	76330000	1536	0	0
scaffold-ma1	76350000	1344	0	192
scaffold-ma1	76380000	960	384	192
scaffold-ma1	76400000	672	864	0
scaffold-ma1	76420000	1536	0	0
scaffold-ma1	76430000	1344	0	192
scaffold-ma1	76490000	1536	0	0
scaffold-ma1	76500000	1152	192	192
scaffold-ma1	76550000	1536	0	0
scaffold-ma1	76560000	1440	0	96
scaffold-ma1	76570000	1344	0	192
scaffold-ma1	76580000	0	1344	192
scaffold-ma1	76590000	192	1344	0
scaffold-ma1	76630000	576	0	960
scaffold-ma1	76650000	1220	104	212
scaffold-ma1	76720000	512	1024	0
scaffold-ma1	76730000	64	1288	184
scaffold-ma1	76740000	1536	0	0
scaffold-ma1	76750000	1524	0	12
scaffold-ma1	76760000	96	1440	0
scaffold-ma1	7690000	768	768	0
scaffold-ma1	76850000	1536	0	0
scaffold-ma1	7700000	0	0	1536
scaffold-ma1	76960000	96	0	1440
scaffold-ma1	76980000	1536	0	0
scaffold-ma1	77040000	1536	0	0
scaffold-ma1	77050000	1536	0	0
scaffold-ma1	77060000	528	1008	0
scaffold-ma1	77160000	1536	0	0
scaffold-ma1	77200000	1536	0	0
scaffold-ma1	77250000	1536	0	0
scaffold-ma1	77260000	1536	0	0
scaffold-ma1	77410000	1536	0	0
scaffold-ma1	77420000	1440	96	0
scaffold-ma1	77490000	980	64	492
scaffold-ma1	77570000	1020	132	384
scaffold-ma1	77580000	768	320	448
scaffold-ma1	77700000	1536	0	0
scaffold-ma1	7780000	192	960	384
scaffold-ma1	77730000	1536	0	0
scaffold-ma1	77750000	1536	0	0
scaffold-ma1	77770000	0	0	1536
scaffold-ma1	77780000	1536	0	0
scaffold-ma1	77790000	192	0	1344
scaffold-ma1	77800000	584	780	172
scaffold-ma1	7790000	1536	0	0
scaffold-ma1	77840000	504	840	192
scaffold-ma1	77900000	1344	0	192
scaffold-ma1	77920000	1276	8	252
scaffold-ma1	77930000	1172	336	28
scaffold-ma1	77950000	1436	28	72
scaffold-ma1	77970000	1344	20	172
scaffold-ma1	78000000	1344	0	192
scaffold-ma1	7810000	384	1152	0
scaffold-ma1	78020000	1536	0	0
scaffold-ma1	78050000	1536	0	0
scaffold-ma1	78060000	1280	256	0
scaffold-ma1	78080000	1536	0	0
scaffold-ma1	78140000	1536	0	0
scaffold-ma1	78180000	192	672	672
scaffold-ma1	78280000	128	288	1120
scaffold-ma1	78400000	1208	328	0
scaffold-ma1	78500000	1536	0	0
